"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,75
"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,75
"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,75
"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,75
"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,75
"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,75
"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,75
Population density (people per sq. km of land area),EN.POP.DNST,32
Population growth (annual %),SP.POP.GROW,16
Population in largest city,EN.URB.LCTY,370
Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,370
Population in urban agglomerations of more than 1 million,EN.URB.MCTY,429
Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,429
Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,912
Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,941
"Population, female",SP.POP.TOTL.FE.IN,75
"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,75
"Population, male",SP.POP.TOTL.MA.IN,75
"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,75
"Population, total",SP.POP.TOTL,16
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,584
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,715
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,619
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,882
Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,882
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,882
Poverty gap at national poverty lines (%),SI.POV.NAGP,960
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,882
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,882
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,882
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,913
Power outages in firms in a typical month (number),IC.ELC.OUTG,949
Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,895
"Preprimary education, duration (years)",SE.PRE.DURS,699
"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,960
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,945
"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,945
Present value of external debt (current US$),DT.DOD.PVLX.CD,945
"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,786
"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,786
"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,786
Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,636
Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,636
Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,636
Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,636
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,920
"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,929
"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,929
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,926
"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,928
"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,928
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,911
"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,927
"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,927
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,708
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,896
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,918
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,918
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,912
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,928
"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,928
Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,615
"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,704
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,704
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,651
"Primary education, duration (years)",SE.PRM.DURS,234
"Primary education, pupils",SE.PRM.ENRL,408
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,458
"Primary education, teachers",SE.PRM.TCHR,472
"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,551
Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,944
"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,563
"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,565
Primary school starting age (years),SE.PRM.AGES,234
Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,797
"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,900
Procedures to build a warehouse (number),IC.WRH.PROC,805
Procedures to register property (number),IC.PRP.PROC,797
Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,805
Progression to secondary school (%),SE.SEC.PROG.ZS,752
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,782
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,782
Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,914
Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,960
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,910
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,910
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,710
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,943
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,943
Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,956
Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,749
"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,788
Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,797
Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,952
Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,871
Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,888
Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,917
Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,833
Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,832
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,808
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,627
"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,474
"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,550
"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,654
"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,832
"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,860
Rail lines (total route-km),IS.RRS.TOTL.KM,828
"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,833
"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,822
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,540
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,627
Real effective exchange rate index (2010 = 100),PX.REX.REER,706
Real interest rate (%),FR.INR.RINR,605
Refugee population by country or territory of asylum,SM.POP.REFG,721
Refugee population by country or territory of origin,SM.POP.REFG.OR,625
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,544
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,549
Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,826
"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,826
"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,727
"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,727
"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,671
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,828
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,832
"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,575
"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,701
"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,701
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,876
Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,876
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,781
Rural land area (sq. km),AG.LND.TOTL.RU.K2,912
Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,912
Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,912
Rural population,SP.RUR.TOTL,16
Rural population (% of total population),SP.RUR.TOTL.ZS,16
Rural population growth (annual %),SP.RUR.TOTL.ZG,42
Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,912
Rural poverty gap at national poverty lines (%),SI.POV.RUGP,960
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,960
S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,782
SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,910
"School enrollment, preprimary (% gross)",SE.PRE.ENRR,555
"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,627
"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,627
"School enrollment, primary (% gross)",SE.PRM.ENRR,453
"School enrollment, primary (% net)",SE.PRM.NENR,652
"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,487
"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,604
"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,487
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,752
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,487
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,752
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,571
"School enrollment, secondary (% gross)",SE.SEC.ENRR,562
"School enrollment, secondary (% net)",SE.SEC.NENR,757
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,590
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,590
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,758
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,590
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,758
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,814
"School enrollment, tertiary (% gross)",SE.TER.ENRR,594
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,665
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,664
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,664
Scientific and technical journal articles,IP.JRN.ARTC.SC,732
"Secondary education, duration (years)",SE.SEC.DURS,286
"Secondary education, general pupils",SE.SEC.ENRL.GC,390
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,417
"Secondary education, pupils",SE.SEC.ENRL,495
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,536
"Secondary education, teachers",SE.SEC.TCHR,523
"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,579
"Secondary education, teachers, female",SE.SEC.TCHR.FE,579
"Secondary education, vocational pupils",SE.SEC.ENRL.VO,482
"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,543
"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,569
"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,623
Secure Internet servers,IT.NET.SECR,819
Secure Internet servers (per 1 million people),IT.NET.SECR.P6,819
"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,554
"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,554
"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,554
"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,560
"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,560
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,505
"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,525
"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,519
"Services, value added (constant LCU)",NV.SRV.TOTL.KN,513
"Services, value added (current LCU)",NV.SRV.TOTL.CN,505
"Services, value added (current US$)",NV.SRV.TOTL.CD,566
"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,695
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,645
"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,712
"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,712
"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,712
"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,712
"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,712
"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,712
"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,889
"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,891
"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,888
"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,788
Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,715
Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,772
"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,861
"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,861
"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,861
Social contributions (% of revenue),GC.REV.SOCL.ZS,865
Social contributions (current LCU),GC.REV.SOCL.CN,865
Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,850
"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,941
Start-up procedures to register a business (number),IC.REG.PROC,789
"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,789
"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,789
Statistical Capacity score (Overall average),IQ.SCI.OVRL,850
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,705
"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,705
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,719
Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,876
Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,764
Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,764
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,900
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,900
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,900
Surface area (sq. km),AG.SRF.TOTL.K2,32
"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,954
"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,954
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,90
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,90
"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,712
"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,712
"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,712
"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,712
"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,712
"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,712
"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,712
"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,712
"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,712
"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,712
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,712
"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,712
Tax payments (number),IC.TAX.PAYM,805
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,701
Tax revenue (current LCU),GC.TAX.TOTL.CN,701
Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,682
Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,581
Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,581
Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,815
Taxes on exports (current LCU),GC.TAX.EXPT.CN,815
Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,701
Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,752
Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,701
"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,701
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,701
"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,701
Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,701
Taxes on international trade (current LCU),GC.TAX.INTT.CN,701
"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,366
Technicians in R&D (per million people),SP.POP.TECH.RD.P6,871
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,948
Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,510
Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,912
Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,912
"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,737
Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,575
Time required to build a warehouse (days),IC.WRH.DURS,805
Time required to enforce a contract (days),IC.LGL.DURS,789
Time required to get electricity (days),IC.ELC.TIME,840
Time required to obtain an operating license (days),IC.FRM.DURS,949
Time required to register property (days),IC.PRP.DURS,797
Time required to start a business (days),IC.REG.DURS,789
"Time required to start a business, female (days)",IC.REG.DURS.FE,789
"Time required to start a business, male (days)",IC.REG.DURS.MA,789
Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,946
"Time to export, border compliance (hours)",IC.EXP.TMBC,888
"Time to export, documentary compliance (hours)",IC.EXP.TMDC,888
"Time to import, border compliance (hours)",IC.IMP.TMBC,888
"Time to import, documentary compliance (hours)",IC.IMP.TMDC,888
Time to obtain an electrical connection (days),IC.ELC.DURS,947
Time to prepare and pay taxes (hours),IC.TAX.DURS,805
Time to resolve insolvency (years),IC.ISV.DURS,823
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,936
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,936
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,936
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,749
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,783
Total fisheries production (metric tons),ER.FSH.PROD.MT,48
Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,626
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,310
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,354
Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,773
"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,490
Total reserves in months of imports,FI.RES.TOTL.MO,609
Total reserves minus gold (current US$),FI.RES.XGLD.CD,490
Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,805
Trade (% of GDP),NE.TRD.GNFS.ZS,357
Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,576
"Trademark applications, direct nonresident",IP.TMK.NRES,613
"Trademark applications, direct resident",IP.TMK.RESD,614
"Trademark applications, nonresident, by count",IP.TMK.NRCT,842
"Trademark applications, resident, by count",IP.TMK.RSCT,841
"Trademark applications, total",IP.TMK.TOTL,610
Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,914
"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,925
"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,925
Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,887
"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,895
"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,895
Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,859
"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,871
"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,871
Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,885
"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,900
"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,900
Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,926
"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,939
"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,939
Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,565
Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,564
"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,565
"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,564
Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,568
Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,578
"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,568
"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,578
"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,661
Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,682
UHC service coverage index,SH.UHC.SRVS.CV.XD,936
Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,862
"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,866
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,865
Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,870
"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,872
"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,871
Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,864
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,870
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,867
"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,554
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,662
"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,554
"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,663
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,554
"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,560
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,554
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,739
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,554
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,740
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,554
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,740
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,934
Urban land area (sq. km),AG.LND.TOTL.UR.K2,912
Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,912
Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,912
Urban population,SP.URB.TOTL,16
Urban population (% of total population),SP.URB.TOTL.IN.ZS,16
Urban population growth (annual %),SP.URB.GROW,16
Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,912
Urban poverty gap at national poverty lines (%),SI.POV.URGP,960
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,960
"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,715
Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,954
Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,950
Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,881
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,554
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,554
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,554
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,554
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,554
